Id,Degree,Eccentricity,closnesscentrality,betweenesscentrality,modularity_class
19993,1,0,0,0,774
40026,1,0,0,0,774
46721,1,0,0,0,774
11373,1,0,0,0,774
75468,1,0,0,0,774
10570,1,0,0,0,774
32487,1,0,0,0,774
49489,1,0,0,0,774
31945,1,0,0,0,774
2709,1,0,0,0,774
36215,1,0,0,0,774
24850,1,0,0,0,774
74343,1,0,0,0,774
76284,8,2,0.9,0,1260
52070,1,0,0,0,1260
66739,1,0,0,0,1260
5220,1,0,0,0,1260
39246,1,0,0,0,1260
6995,1,0,0,0,1260
21051,1,0,0,0,1260
90070,1,0,0,0,1260
30186,23,2,0.925926,0,127
90655,1,0,0,0,127
69503,1,0,0,0,127
35630,1,0,0,0,127
78581,1,0,0,0,127
16799,1,0,0,0,127
61633,1,0,0,0,127
59542,1,0,0,0,127
20359,1,0,0,0,127
60280,1,0,0,0,127
30242,1,0,0,0,127
34283,1,0,0,0,127
49136,1,0,0,0,127
28409,2,0,0,0,127
99280,1,0,0,0,127
84045,1,0,0,0,127
91587,1,0,0,0,127
24671,1,0,0,0,127
59322,1,0,0,0,127
72579,1,0,0,0,127
72770,1,0,0,0,127
78504,26,4,0.611111,0,124
79678,1,0,0,0,124
71648,1,0,0,0,124
3664,1,0,0,0,124
83102,1,0,0,0,124
76962,1,0,0,0,124
74892,1,0,0,0,124
96559,1,0,0,0,124
42800,1,0,0,0,124
29576,1,0,0,0,124
45335,1,0,0,0,124
37675,1,0,0,0,124
87889,1,0,0,0,124
48053,1,0,0,0,124
84349,25,3,0.828571,28,124
42697,1,0,0,0,124
66171,1,0,0,0,124
91250,1,0,0,0,124
30834,1,0,0,0,124
52368,1,0,0,0,124
62844,1,0,0,0,124
52538,1,0,0,0,124
74002,1,0,0,0,124
80381,2,0,0,0,124
38434,1,0,0,0,124
59657,5,1,1,0,276
89577,1,0,0,0,276
39454,1,0,0,0,276
2132,1,0,0,0,276
67145,1,0,0,0,276
75236,23,20,0.174797,0,205
50748,1,0,0,0,205
44657,2,0,0,0,68
59461,1,0,0,0,205
92140,1,0,0,0,205
70645,1,0,0,0,205
21246,1,0,0,0,205
48877,1,0,0,0,205
29012,1,0,0,0,205
22269,1,0,0,0,205
60933,1,0,0,0,205
30475,1,0,0,0,205
41883,1,0,0,0,205
3325,1,0,0,0,205
60032,1,0,0,0,205
3744,2,0,0,0,205
36737,1,0,0,0,205
31580,1,0,0,0,205
29054,1,0,0,0,205
75882,1,0,0,0,205
51635,1,0,0,0,205
5738,1,0,0,0,205
74326,26,7,0.5625,0,389
53476,1,0,0,0,389
47671,1,0,0,0,389
77900,1,0,0,0,389
28354,1,0,0,0,389
67574,1,0,0,0,389
79530,1,0,0,0,389
55782,1,0,0,0,389
36921,1,0,0,0,389
3498,1,0,0,0,389
9649,2,0,0,0,205
22280,1,0,0,0,389
71258,1,0,0,0,389
28157,1,0,0,0,389
75576,1,0,0,0,389
88511,1,0,0,0,389
84391,1,0,0,0,389
24430,1,0,0,0,389
76838,1,0,0,0,389
7478,1,0,0,0,389
17537,1,0,0,0,389
33536,1,0,0,0,389
75536,9,1,1,0,775
60780,1,0,0,0,775
62644,1,0,0,0,775
41749,1,0,0,0,775
96496,1,0,0,0,775
55328,1,0,0,0,775
13610,1,0,0,0,775
97261,1,0,0,0,775
22926,1,0,0,0,775
64088,1,0,0,0,775
44138,1,0,0,0,124
93592,1,0,0,0,124
67614,1,0,0,0,124
2842,1,0,0,0,124
53657,1,0,0,0,124
63201,1,0,0,0,124
97857,1,0,0,0,124
67627,1,0,0,0,124
79462,1,0,0,0,124
49850,1,0,0,0,124
60301,1,0,0,0,124
1298,1,0,0,0,124
92284,1,0,0,0,124
29035,1,0,0,0,124
91114,1,0,0,0,124
99186,1,0,0,0,124
77146,1,0,0,0,124
47288,1,0,0,0,124
68589,1,0,0,0,124
27449,1,0,0,0,124
8193,29,6,0.637931,0,74
55368,1,0,0,0,74
7629,1,0,0,0,74
99600,1,0,0,0,74
83193,1,0,0,0,74
61237,1,0,0,0,74
78630,1,0,0,0,74
2401,1,0,0,0,74
63551,1,0,0,0,74
58425,1,0,0,0,74
51537,1,0,0,0,74
10506,1,0,0,0,74
88289,1,0,0,0,74
54686,1,0,0,0,74
6994,1,0,0,0,74
97789,1,0,0,0,74
35942,1,0,0,0,74
53127,1,0,0,0,74
140,1,0,0,0,74
3161,1,0,0,0,74
63509,1,0,0,0,74
67289,1,0,0,0,74
1121,1,0,0,0,74
1563,1,0,0,0,74
54988,1,0,0,0,74
23534,1,0,0,0,74
36820,1,0,0,0,74
58371,1,0,0,0,74
4709,21,1,1,0,205
2440,1,0,0,0,205
54258,1,0,0,0,205
5189,1,0,0,0,205
85697,1,0,0,0,205
98754,1,0,0,0,205
77370,1,0,0,0,205
63327,1,0,0,0,205
92642,1,0,0,0,205
82905,1,0,0,0,205
68846,1,0,0,0,205
50528,1,0,0,0,205
42069,1,0,0,0,205
46644,1,0,0,0,205
32500,1,0,0,0,205
54892,1,0,0,0,205
64220,1,0,0,0,205
8695,1,0,0,0,205
67590,1,0,0,0,205
32278,1,0,0,0,205
6030,9,2,0.909091,0,105
37084,1,0,0,0,105
5324,1,0,0,0,105
50851,1,0,0,0,105
7338,1,0,0,0,105
91714,1,0,0,0,105
75613,1,0,0,0,105
91384,1,0,0,0,105
1663,1,0,0,0,105
82495,10,1,1,0,776
76142,1,0,0,0,776
73369,1,0,0,0,776
39362,1,0,0,0,776
40799,1,0,0,0,776
40685,1,0,0,0,776
69958,1,0,0,0,776
57511,1,0,0,0,776
55486,1,0,0,0,776
6685,1,0,0,0,776
43729,1,0,0,0,776
27248,11,1,1,0,777
39734,1,0,0,0,777
48281,1,0,0,0,777
63047,1,0,0,0,777
38667,1,0,0,0,777
75871,1,0,0,0,777
94814,1,0,0,0,777
1083,1,0,0,0,777
21716,1,0,0,0,777
27395,1,0,0,0,777
12839,1,0,0,0,777
75365,1,0,0,0,777
7980,1,1,1,0,34
73354,2,0,0,0,34
42807,2,1,1,6,37
92280,1,0,0,0,37
79711,2,1,1,21,39
69949,1,0,0,0,39
51223,1,10,0.191176,0,41
93428,1,1,1,0,778
42164,1,0,0,0,778
16100,1,2,0.666667,0,1168
35533,2,1,1,1,1168
84291,1,19,0.096639,0,38
82177,1,1,1,0,779
40339,1,0,0,0,779
44689,1,9,0.2,0,68
55404,1,1,1,0,780
94969,1,0,0,0,780
65162,1,1,1,0,781
84121,1,0,0,0,781
18737,1,1,1,0,782
66573,1,0,0,0,782
55460,1,1,1,0,783
29311,1,0,0,0,783
13718,1,1,1,0,784
28485,1,0,0,0,784
29493,1,1,1,0,785
62582,1,0,0,0,785
50433,1,11,0.166667,0,23
43498,1,1,1,0,786
78310,1,0,0,0,786
74107,1,1,1,0,88
30078,2,0,0,0,88
29881,1,1,1,0,787
41447,1,0,0,0,787
4311,2,2,0.666667,0,58
54057,2,1,1,1,58
49759,1,1,1,0,788
71798,1,0,0,0,788
66640,1,1,1,0,789
39095,1,0,0,0,789
18811,2,1,1,2,38
18911,1,0,0,0,38
97071,1,0,0,0,628
20507,1,1,1,0,790
14230,1,0,0,0,790
93982,1,1,1,0,791
70665,2,0,0,0,791
64448,1,1,1,0,792
71417,1,0,0,0,792
54219,1,5,0.35,0,35
25697,3,4,0.461538,6,35
25231,1,1,1,0,793
68972,1,0,0,0,793
84140,1,1,1,0,794
88729,1,0,0,0,794
30456,2,22,0.084416,0,62
52648,1,0,0,0,62
24705,1,1,1,0,795
5072,1,0,0,0,795
7655,2,1,1,0,1221
81383,2,0,0,0,1221
4773,1,0,0,0,77
71362,1,1,1,0,796
88972,1,0,0,0,796
50275,1,1,1,0,797
70832,1,0,0,0,797
8625,1,12,0.150943,0,80
78085,1,1,1,0,798
12229,1,0,0,0,798
15990,1,1,1,0,799
65177,1,0,0,0,799
68319,1,1,1,0,800
35336,1,0,0,0,800
42368,1,1,1,0,801
7120,1,0,0,0,801
49402,2,3,0.571429,0,1271
14989,2,2,0.666667,2,1271
96376,1,1,1,0,802
36659,1,0,0,0,802
67690,1,1,1,0,803
46921,1,0,0,0,803
14717,1,1,1,0,804
46846,1,0,0,0,804
20194,1,3,0.5,0,49
39662,1,1,1,0,805
46042,1,0,0,0,805
27627,1,1,1,0,806
51019,1,0,0,0,806
28970,2,1,1,1,53
75052,1,0,0,0,53
69131,2,2,0.666667,4,25
54188,2,1,1,3,25
78597,1,1,1,0,807
53195,1,0,0,0,807
16965,1,2,0.666667,0,124
78032,4,2,0.75,6,29
60339,1,0,0,0,29
83180,1,1,1,0,808
19924,1,0,0,0,808
14497,2,1,1,1,1373
38262,1,0,0,0,1373
95503,1,1,1,0,520
90824,1,19,0.095652,0,32
75449,2,18,0.100962,21,32
25520,2,1,1,5,87
23578,1,1,1,0,809
63070,1,0,0,0,809
13285,1,1,1,0,810
55164,1,0,0,0,810
19650,1,0,0,0,145
48822,1,1,1,0,811
61153,1,0,0,0,811
86184,1,1,1,0,812
17309,1,0,0,0,812
76847,2,1,1,0,124
42218,1,0,0,0,124
50769,1,4,0.4,0,414
2035,2,3,0.5,3,414
45500,1,3,0.5,0,70
92385,1,0,0,0,1221
76358,1,1,1,0,813
22595,1,0,0,0,813
61611,1,1,1,0,814
78869,1,0,0,0,814
38723,1,1,1,0,815
58185,1,0,0,0,815
44238,1,1,1,0,107
25238,2,0,0,0,107
92362,1,1,1,0,1100
22864,2,0,0,0,1100
64046,1,1,1,0,816
73589,1,0,0,0,816
97351,1,1,1,0,817
55219,1,0,0,0,817
32175,1,1,1,0,818
41084,1,0,0,0,818
74306,1,1,1,0,819
25524,1,0,0,0,819
41130,1,1,1,0,820
86478,1,0,0,0,820
38793,2,1,1,1,98
43601,1,0,0,0,98
58369,1,1,1,0,821
43181,1,0,0,0,821
77191,1,0,0,0,414
461,1,1,1,0,822
64523,1,0,0,0,822
52986,1,1,1,0,823
64312,1,0,0,0,823
9544,1,1,1,0,824
34493,1,0,0,0,824
1958,1,1,1,0,17
87948,2,0,0,0,17
96012,2,1,1,1,825
22803,1,0,0,0,825
17501,1,1,1,0,826
16992,1,0,0,0,826
43833,1,1,1,0,827
54417,1,0,0,0,827
78123,1,2,0.666667,0,184
26822,1,1,1,0,828
97660,1,0,0,0,828
93406,1,1,1,0,829
98030,1,0,0,0,829
94274,1,1,1,0,830
58012,1,0,0,0,830
42430,1,1,1,0,831
28709,1,0,0,0,831
21512,1,1,1,0,142
56166,2,0,0,0,142
29676,1,1,1,0,832
41394,1,0,0,0,832
82847,1,1,1,0,833
5809,1,0,0,0,833
10337,1,4,0.4,0,48
29976,2,3,0.5,3,48
41619,2,2,0.75,0,55
56204,2,0,0,0,55
14529,1,1,1,0,834
76257,1,0,0,0,834
50814,1,1,1,0,835
61037,1,0,0,0,835
40955,1,1,1,0,133
47214,2,0,0,0,133
10335,1,1,1,0,836
46890,1,0,0,0,836
41,1,1,1,0,837
39243,1,0,0,0,837
93746,1,1,1,0,838
81702,1,0,0,0,838
70033,2,1,1,0,184
41250,1,0,0,0,184
13806,2,30,0.062305,0,83
63765,1,0,0,0,83
29292,1,1,1,0,839
7104,1,0,0,0,839
17827,2,14,0.135593,0,45
90811,1,0,0,0,45
98324,1,1,1,0,840
90996,1,0,0,0,840
22804,1,1,1,0,841
34160,1,0,0,0,841
73831,1,4,0.4,0,1054
24577,2,3,0.5,3,1054
20933,1,2,0.666667,0,146
89387,1,1,1,0,842
37955,1,0,0,0,842
35037,2,16,0.112299,0,39
52232,1,0,0,0,39
24226,1,1,1,0,843
64125,1,0,0,0,843
74362,1,1,1,0,844
40388,1,0,0,0,844
16714,1,1,1,0,845
74937,1,0,0,0,845
81861,2,2,0.75,0,62
3976,2,0,0,0,62
6949,1,0,0,0,184
26165,2,0,0,0,1169
28213,1,1,1,0,846
23451,1,0,0,0,846
4022,1,1,1,0,847
89463,1,0,0,0,847
55498,1,2,0.6,0,101
64338,1,1,1,0,848
84050,1,0,0,0,848
32083,2,2,0.75,0,147
70958,1,0,0,0,147
61740,3,28,0.078056,0,52
53086,1,0,0,0,52
97657,1,1,1,0,849
45486,1,0,0,0,849
3131,1,3,0.5,0,1237
56793,2,2,0.666667,2,1237
42320,1,0,0,0,1197
63836,1,0,0,0,43
28469,1,1,1,0,850
99693,1,0,0,0,850
3729,1,9,0.2,0,26
28402,2,8,0.222222,8,26
66350,1,1,1,0,982
34572,2,0,0,0,982
88566,1,1,1,0,851
3243,1,0,0,0,851
80633,1,1,1,0,852
42638,1,0,0,0,852
28258,2,0,0,0,133
35782,1,1,1,0,853
10292,1,0,0,0,853
92813,1,1,1,0,854
4931,1,0,0,0,854
99863,1,1,1,0,855
48824,1,0,0,0,855
50469,1,1,1,0,856
36093,1,0,0,0,856
5287,1,1,1,0,857
64166,1,0,0,0,857
76033,1,1,1,0,858
98780,1,0,0,0,858
14172,1,1,1,0,859
99537,1,0,0,0,859
69903,1,1,1,0,860
3465,1,0,0,0,860
60195,2,1,1,2,1263
43516,2,0,0,0,1263
88908,1,23,0.083333,0,23
16321,2,22,0.086957,22,23
53910,1,1,1,0,861
41684,1,0,0,0,861
64826,1,1,1,0,1038
61073,2,0,0,0,1038
91902,1,1,1,0,24
45575,2,0,0,0,24
78988,2,1,1,2,1271
19064,1,0,0,0,1271
23212,2,1,1,22,35
5241,1,0,0,0,35
15420,1,1,1,0,862
85421,1,0,0,0,862
29512,2,25,0.072519,38,24
20263,1,1,1,0,863
77956,1,0,0,0,863
41850,1,1,1,0,864
83045,1,0,0,0,864
17693,1,1,1,0,865
96732,1,0,0,0,865
42172,1,1,1,0,866
29973,1,0,0,0,866
51598,1,1,1,0,867
89333,1,0,0,0,867
90067,1,1,1,0,868
71414,1,0,0,0,868
39084,2,1,1,2,1299
50803,1,0,0,0,1299
85742,1,1,1,0,869
88206,1,0,0,0,869
72998,1,1,1,0,870
87463,1,0,0,0,870
63782,1,1,1,0,871
86605,1,0,0,0,871
14642,3,3,0.625,0,116
46776,1,0,0,0,116
25576,1,1,1,0,872
17897,1,0,0,0,872
10671,1,1,1,0,873
90597,1,0,0,0,873
6098,1,2,0.666667,0,74
95975,1,1,1,0,874
94146,1,0,0,0,874
1917,1,2,0.666667,0,54
64457,2,1,1,1,54
50864,1,1,1,0,875
67151,1,0,0,0,875
88839,1,1,1,0,876
1720,1,0,0,0,876
94042,1,1,1,0,877
30918,1,0,0,0,877
54808,1,1,1,0,878
50143,1,0,0,0,878
44813,1,3,0.5,0,82
78448,1,1,1,0,879
92156,1,0,0,0,879
27853,2,1,1,22,414
53662,1,0,0,0,414
87055,4,1,1,12,30
81792,1,0,0,0,30
73870,1,2,0.666667,0,124
74355,1,1,1,0,880
10302,1,0,0,0,880
84798,1,1,1,0,881
21461,1,0,0,0,881
24820,1,1,1,0,882
19682,1,0,0,0,882
75798,2,2,0.75,0,883
48081,1,0,0,0,883
10073,1,1,1,0,884
16544,1,0,0,0,884
49957,1,22,0.086207,0,97
87449,1,2,0.666667,0,134
6721,2,2,0.75,0,133
40830,2,0,0,0,133
70616,1,1,1,0,885
62950,1,0,0,0,885
33574,1,1,1,0,886
77262,1,0,0,0,886
16371,1,1,1,0,887
33698,1,0,0,0,887
16178,1,1,1,0,888
28103,1,0,0,0,888
42306,1,1,1,0,889
68893,1,0,0,0,889
78769,3,1,1,27,32
10540,1,0,0,0,32
61167,3,1,1,2,58
79714,1,0,0,0,58
69243,1,1,1,0,890
48765,1,0,0,0,890
52613,1,1,1,0,35
17887,2,0,0,0,35
64258,1,0,0,0,80
14154,1,1,1,0,891
15919,1,0,0,0,891
30674,2,1,1,28,414
47455,1,0,0,0,414
79552,2,1,1,1,88
28668,1,0,0,0,88
1922,1,1,1,0,892
9844,1,0,0,0,892
45945,1,1,1,0,893
8085,1,0,0,0,893
35386,1,1,1,0,894
67734,1,0,0,0,894
56946,1,3,0.5,0,205
61139,2,2,0.666667,2,205
42699,1,1,1,0,895
91687,1,0,0,0,895
80768,1,1,1,0,896
61603,1,0,0,0,896
4070,1,1,1,0,897
27464,1,0,0,0,897
37242,1,1,1,0,898
49614,1,0,0,0,898
88244,2,2,0.75,0,1298
20647,1,0,0,0,1298
10188,1,19,0.095652,0,32
10160,2,18,0.100962,21,32
99074,1,0,0,0,229
72879,1,1,1,0,899
85038,1,0,0,0,899
88385,1,2,0.666667,0,91
64669,2,1,1,1,91
39360,1,1,1,0,900
31736,1,0,0,0,900
76038,1,3,0.5,0,530
8311,2,2,0.666667,2,530
79984,1,1,1,0,596
70208,1,1,1,0,901
95000,1,0,0,0,901
17813,1,1,1,0,902
64264,1,0,0,0,902
13972,1,1,1,0,903
37062,1,0,0,0,903
96414,1,1,1,0,904
59671,1,0,0,0,904
68910,1,1,1,0,905
57013,1,0,0,0,905
70272,1,1,1,0,906
77040,1,0,0,0,906
77122,1,1,1,0,907
53882,1,0,0,0,907
21171,1,1,1,0,908
37703,1,0,0,0,908
56473,1,1,1,0,909
71007,1,0,0,0,909
30039,1,1,1,0,910
17410,1,0,0,0,910
63095,1,1,1,0,911
20656,1,0,0,0,911
374,1,1,1,0,912
20454,1,0,0,0,912
71991,1,1,1,0,913
39603,1,0,0,0,913
18241,1,1,1,0,914
96283,1,0,0,0,914
28282,1,1,1,0,915
70402,1,0,0,0,915
5689,2,1,1,24,52
62774,1,0,0,0,52
76661,1,1,1,0,916
74077,1,0,0,0,916
61062,2,2,0.75,0,1311
1059,1,0,0,0,1311
4161,1,2,0.666667,0,111
69324,2,1,1,1,111
95040,1,1,1,0,917
58862,1,0,0,0,917
19703,1,1,1,0,918
59021,1,0,0,0,918
54760,2,1,1,0,138
66255,2,0,0,0,138
44,1,1,1,0,919
51406,1,0,0,0,919
98168,1,1,1,0,920
32981,1,0,0,0,920
57779,3,1,1,14,30
20009,1,0,0,0,30
65872,1,1,1,0,921
61675,1,0,0,0,921
15281,1,1,1,0,922
62884,1,0,0,0,922
94892,1,0,0,0,45
52360,1,1,1,0,923
93706,1,0,0,0,923
58206,1,1,1,0,924
86943,1,0,0,0,924
81030,1,0,0,0,925
30615,1,1,1,0,110
68671,3,0,0,0,110
61292,1,1,1,0,157
59438,2,0,0,0,157
19435,2,1,1,1,1193
71483,1,0,0,0,1193
38148,1,1,1,0,926
55676,1,0,0,0,926
51281,1,1,1,0,927
59163,1,0,0,0,927
42667,1,1,1,0,928
22054,1,0,0,0,928
97358,1,1,1,0,929
31099,1,0,0,0,929
30298,1,1,1,0,930
81638,1,0,0,0,930
88909,1,3,0.454545,0,38
55706,3,2,0.666667,4,38
3441,1,1,1,0,931
75375,1,0,0,0,931
50024,1,6,0.285714,0,107
75921,1,1,1,0,932
26661,1,0,0,0,932
93443,2,6,0.318182,0,34
93180,1,0,0,0,34
98488,1,1,1,0,933
34162,1,0,0,0,933
14865,1,1,1,0,934
14308,1,0,0,0,934
34555,1,1,1,0,971
21392,2,0,0,0,971
52115,1,1,1,0,935
30343,1,0,0,0,935
40583,1,2,0.666667,0,64
49825,1,10,0.189655,0,101
18524,2,9,0.212766,10,101
2151,1,1,1,0,936
96183,1,0,0,0,936
88845,3,17,0.109756,522,79
28969,2,16,0.111111,502,79
76144,1,1,1,0,937
29199,1,0,0,0,937
99348,1,24,0.120921,0,157
12068,1,1,1,0,938
21458,1,0,0,0,938
13536,1,1,1,0,939
15937,1,0,0,0,939
87952,1,1,1,0,940
11530,1,0,0,0,940
7165,2,1,1,1,25
92001,1,0,0,0,25
78397,1,1,1,0,941
3896,1,0,0,0,941
66311,1,1,1,0,942
16837,1,0,0,0,942
46399,2,4,0.4375,0,126
16312,1,0,0,0,126
63177,1,1,1,0,943
67337,1,0,0,0,943
46004,1,0,0,0,469
71466,1,1,1,0,944
60210,1,0,0,0,944
91885,1,1,1,0,945
3379,1,0,0,0,945
18105,1,1,1,0,946
83352,1,0,0,0,946
53248,1,1,1,0,947
87262,1,0,0,0,947
12580,2,13,0.152174,0,35
77019,1,0,0,0,35
54,1,1,1,0,948
45006,1,0,0,0,948
83887,1,1,1,0,949
90420,1,0,0,0,949
35102,1,1,1,0,950
62357,1,0,0,0,950
25582,1,1,1,0,951
11214,1,0,0,0,951
47221,1,1,1,0,952
2668,1,0,0,0,952
40193,1,1,1,0,953
9443,1,0,0,0,953
89227,1,1,1,0,954
63218,1,0,0,0,954
46447,1,1,1,0,955
85538,1,0,0,0,955
42971,1,11,0.166667,0,1390
28193,3,10,0.181818,70,1390
93519,1,1,1,0,956
18267,1,0,0,0,956
73443,2,1,1,0,957
59444,1,0,0,0,957
845,2,1,1,16,93
33368,2,0,0,0,93
18061,1,3,0.5,0,105
11644,3,2,0.666667,80,105
93660,1,1,1,0,958
77622,1,0,0,0,958
79146,1,1,1,0,959
27602,1,0,0,0,959
79567,1,1,1,0,960
2209,1,0,0,0,960
41875,1,1,1,0,961
65200,1,0,0,0,961
34215,1,0,0,0,53
1296,1,1,1,0,962
919,1,0,0,0,962
70051,1,1,1,0,791
13133,1,2,0.666667,0,965
48803,2,1,1,1,965
23254,1,1,1,0,963
76768,1,0,0,0,963
22546,1,1,1,0,964
89693,1,0,0,0,964
44552,1,1,1,0,965
28657,2,0,0,0,965
35243,2,1,1,1,113
60841,1,0,0,0,113
88601,1,1,1,0,966
44224,1,0,0,0,966
52063,1,1,1,0,967
78958,1,0,0,0,967
31749,1,1,1,0,968
52536,1,0,0,0,968
85632,1,2,0.666667,0,105
37620,2,1,1,1,105
97447,1,1,1,0,969
49660,1,0,0,0,969
62607,1,1,1,0,970
46137,1,0,0,0,970
35477,1,1,1,0,133
99867,2,0,0,0,133
63099,2,1,1,0,971
91758,1,0,0,0,971
59943,1,1,1,0,972
90280,1,0,0,0,972
1815,1,3,0.444444,0,30
6325,3,2,0.6,18,30
307,1,1,1,0,973
58441,1,0,0,0,973
91203,1,1,1,0,974
27218,1,0,0,0,974
68531,1,1,1,0,975
75920,1,0,0,0,975
14235,2,2,0.6,18,114
39156,1,1,1,0,976
79603,1,0,0,0,976
53157,1,2,0.666667,0,977
58049,2,1,1,1,977
48008,1,1,1,0,978
80225,1,0,0,0,978
53199,1,1,1,0,979
86134,1,0,0,0,979
2319,1,1,1,0,980
78861,1,0,0,0,980
81571,1,1,1,0,981
50768,1,0,0,0,981
31714,2,1,1,0,982
16786,1,0,0,0,982
37662,1,0,0,0,74
68447,1,1,1,0,983
31829,1,0,0,0,983
75930,2,14,0.141509,0,46
48753,1,0,0,0,46
82411,1,1,1,0,984
94180,1,0,0,0,984
47195,1,1,1,0,985
24669,1,0,0,0,985
96024,1,1,1,0,76
66381,2,0,0,0,76
62468,1,1,1,0,986
45583,1,0,0,0,986
82576,1,1,1,0,987
94053,1,0,0,0,987
24565,1,1,1,0,988
70226,1,0,0,0,988
67840,1,1,1,0,989
473,1,0,0,0,989
22960,1,1,1,0,990
72504,1,0,0,0,990
52450,1,2,0.666667,0,825
54796,1,1,1,0,63
97255,2,0,0,0,63
55664,1,1,1,0,22
31278,2,0,0,0,22
87249,1,1,1,0,991
77444,1,0,0,0,991
63504,2,1,1,0,1333
48470,1,0,0,0,1333
76230,1,1,1,0,992
82441,1,0,0,0,992
60411,1,3,0.5,0,147
30851,2,2,0.666667,2,147
16945,1,1,1,0,993
21118,1,0,0,0,993
86351,1,1,1,0,994
87645,1,0,0,0,994
19825,2,1,1,24,103
99365,1,0,0,0,103
66114,2,11,0.166667,33,46
34285,1,1,1,0,995
90474,1,0,0,0,995
97561,1,0,0,0,77
92526,1,1,1,0,68
81685,2,0,0,0,68
85092,1,1,1,0,996
9233,1,0,0,0,996
467,2,1,1,0,117
83735,1,0,0,0,117
53190,2,7,0.261905,253,53
79794,4,6,0.322581,260,53
30641,1,0,0,0,997
51488,1,1,1,0,998
76364,1,0,0,0,998
33582,1,1,1,0,999
26476,1,0,0,0,999
8646,1,0,0,0,82
43456,1,1,1,0,1000
25755,1,0,0,0,1000
51425,1,1,1,0,1001
4198,1,0,0,0,1001
93743,1,1,1,0,1002
95666,1,0,0,0,1002
6359,1,1,1,0,1003
82186,1,0,0,0,1003
40197,2,1,1,9,124
77315,1,0,0,0,124
24865,1,1,1,0,1004
29664,1,0,0,0,1004
21207,2,1,1,1,87
65893,1,0,0,0,87
89605,1,1,1,0,1005
45811,1,0,0,0,1005
47283,1,3,0.5,0,77
56550,1,1,1,0,1006
89834,1,0,0,0,1006
22927,1,14,0.127119,0,67
50268,2,13,0.135922,14,67
17509,2,0,0,0,1054
24593,1,1,1,0,1007
37417,1,0,0,0,1007
4810,1,1,1,0,1008
6684,1,0,0,0,1008
68928,1,1,1,0,1009
82319,1,0,0,0,1009
23538,2,3,0.571429,0,68
96666,1,0,0,0,68
62274,1,0,0,0,116
75277,1,1,1,0,1010
86078,1,0,0,0,1010
54638,1,1,1,0,1011
61583,2,0,0,0,1011
70556,2,1,1,0,138
43237,1,0,0,0,138
24616,1,0,0,0,1012
80481,1,9,0.185185,0,92
31380,2,8,0.204545,9,92
48370,1,2,0.666667,0,133
14353,2,1,1,1,133
47019,1,1,1,0,1013
77073,1,0,0,0,1013
3856,1,1,1,0,1014
13052,1,0,0,0,1014
30790,1,1,1,0,1015
46245,1,0,0,0,1015
55038,1,1,1,0,1016
75850,1,0,0,0,1016
55515,1,1,1,0,1017
80135,1,0,0,0,1017
26605,1,1,1,0,1260
70271,2,0,0,0,1260
72956,1,1,1,0,1018
59584,1,0,0,0,1018
44916,1,1,1,0,1019
82143,1,0,0,0,1019
45446,1,1,1,0,1020
19055,1,0,0,0,1020
57213,1,1,1,0,62
31659,1,1,1,0,1021
46261,1,0,0,0,1021
10812,1,1,1,0,45
81394,3,0,0,0,45
90829,1,0,0,0,127
77401,1,1,1,0,1022
43761,1,0,0,0,1022
65863,2,1,1,1,32
50974,1,0,0,0,32
48076,1,1,1,0,1023
63950,1,0,0,0,1023
69362,1,1,1,0,1024
1365,1,0,0,0,1024
59856,1,3,0.5,0,1392
14534,3,2,0.666667,30,1392
37931,2,2,0.75,0,58
55668,1,0,0,0,58
49016,2,1,1,9,63
38963,1,0,0,0,63
96929,1,1,1,0,1025
95509,1,0,0,0,1025
49996,2,1,1,2,1048
46105,1,0,0,0,1048
92489,1,1,1,0,1026
41087,1,0,0,0,1026
36478,1,0,0,0,6
26307,2,1,1,1,205
13116,1,0,0,0,205
51287,1,1,1,0,1027
21638,1,0,0,0,1027
4276,1,1,1,0,1028
663,1,0,0,0,1028
71306,2,1,1,0,57
57322,1,0,0,0,57
61937,1,3,0.5,0,127
1164,2,2,0.666667,2,127
60608,1,7,0.377778,0,114
62747,2,1,1,1,90
89231,1,0,0,0,90
96878,1,1,1,0,142
16902,1,1,1,0,1067
20640,2,0,0,0,1067
27588,1,1,1,0,1029
18658,1,0,0,0,1029
28797,1,1,1,0,1030
98673,1,1,1,0,1031
38797,1,0,0,0,1031
25152,1,2,0.666667,0,1188
14001,2,1,1,1,1188
87073,1,1,1,0,1032
2650,1,0,0,0,1032
10099,1,3,0.5,0,138
79111,2,2,0.666667,2,138
58400,1,1,1,0,1033
76965,1,0,0,0,1033
43966,1,1,1,0,1034
16713,1,0,0,0,1034
17055,1,0,0,0,53
33999,2,1,1,0,49
76256,1,0,0,0,49
25186,1,1,1,0,107
2715,2,2,0.666667,0,59
69940,1,0,0,0,59
46912,1,1,1,0,1035
18613,1,0,0,0,1035
46981,1,1,1,0,1036
66732,1,0,0,0,1036
88414,2,1,1,22,97
94713,1,0,0,0,97
10051,1,0,0,0,74
72700,1,1,1,0,29
38692,2,0,0,0,29
67232,2,1,1,1,138
35616,2,0,0,0,138
88746,2,1,1,13,91
27108,1,0,0,0,91
10753,1,0,0,0,1037
68627,2,1,1,0,1038
30301,1,0,0,0,1038
21588,1,1,1,0,1039
90379,1,0,0,0,1039
